name,year,team,AB,R,H,HR,RBI,BB,K,AVG,OBP,SLG,OPS,playerType
Jose Ceda,2011,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Randy Choate,2011,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Steve Cishek,2011,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Coghlan,2011,Florida Marlins,269,33,62,5,22,22,49,.230,.296,.368,.664,hitter
Scott Cousins,2011,Florida Marlins,52,5,7,1,4,6,21,.135,.224,.212,.436,hitter
Greg Dobbs,2011,Florida Marlins,411,38,113,8,49,22,83,.275,.311,.389,.700,hitter
Matt Dominguez,2011,Florida Marlins,45,2,11,0,2,2,8,.244,.292,.333,.625,hitter
Mike Dunn,2011,Florida Marlins,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brad Hand,2011,Florida Marlins,17,1,2,0,1,0,7,.118,.118,.118,.236,hitter
Chris Hatcher,2011,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brett Hayes,2011,Florida Marlins,130,19,30,5,16,11,39,.231,.291,.415,.706,hitter
Wes Helms,2011,Florida Marlins,110,10,21,0,6,11,35,.191,.276,.236,.512,hitter
Clay Hensley,2011,Florida Marlins,14,0,0,0,0,1,5,.000,.067,.000,.067,hitter
Omar Infante,2011,Florida Marlins,579,55,160,7,49,34,67,.276,.315,.382,.697,hitter
Josh Johnson,2011,Florida Marlins,19,1,3,0,4,2,10,.158,.238,.158,.396,hitter
Jose Lopez,2011,Colorado Rockies,125,10,26,2,8,3,15,.208,.233,.288,.521,hitter
Osvaldo Martínez,2011,Florida Marlins,23,0,3,0,1,0,9,.130,.130,.130,.260,hitter
Logan Morrison,2011,Florida Marlins,462,54,114,23,72,54,99,.247,.330,.468,.798,hitter
Edward Mujica,2011,Florida Marlins,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Donnie Murphy,2011,Florida Marlins,92,10,17,2,9,4,21,.185,.240,.315,.555,hitter
Ricky Nolasco,2011,Florida Marlins,56,5,5,0,1,3,22,.089,.150,.125,.275,hitter
Juan Carlos Oviedo,2011,Florida Marlins,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Bryan Petersen,2011,Florida Marlins,204,18,54,2,10,26,49,.265,.357,.387,.744,hitter
Hanley Ramirez,2011,Florida Marlins,338,55,82,10,45,44,66,.243,.333,.379,.712,hitter
Sandy Rosario,2011,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Vinny Rottino,2011,Florida Marlins,12,1,2,0,0,2,4,.167,.286,.167,.453,hitter
Alex Sanabia,2011,Florida Marlins,3,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Brian Sanches,2011,Florida Marlins,5,0,1,0,0,0,2,.200,.200,.200,.400,hitter
Aníbal Sánchez,2011,Florida Marlins,57,1,7,0,3,4,23,.123,.180,.123,.303,hitter
Gaby Sanchez,2011,Florida Marlins,572,72,152,19,78,74,97,.266,.352,.427,.779,hitter
Giancarlo Stanton,2011,Florida Marlins,516,79,135,34,87,70,166,.262,.356,.537,.893,hitter
Joe Thurston,2011,Florida Marlins,4,0,1,0,0,0,1,.250,.250,.250,.500,hitter
Javier Vazquez,2011,Florida Marlins,56,5,10,0,2,2,10,.179,.207,.196,.403,hitter
Elih Villanueva,2011,Florida Marlins,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Chris Volstad,2011,Florida Marlins,46,3,9,0,2,1,19,.196,.213,.239,.452,hitter
Ryan Webb,2011,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Dewayne Wise,2011,Florida Marlins,67,6,16,0,5,3,21,.239,.278,.269,.547,hitter
Luis Ayala,2011,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
A.J. Burnett,2011,New York Yankees,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Robinson Canó,2011,New York Yankees,623,104,188,28,118,38,96,.302,.349,.533,.882,hitter
Francisco Cervelli,2011,New York Yankees,124,17,33,4,22,9,29,.266,.324,.395,.719,hitter
Eric Chavez,2011,New York Yankees,160,16,42,2,26,14,34,.263,.320,.356,.676,hitter
Bartolo Colon,2011,New York Yankees,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Chris Dickerson,2011,New York Yankees,50,9,13,1,7,2,17,.260,.296,.360,.656,hitter
Freddy Garcia,2011,New York Yankees,5,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brett Gardner,2011,New York Yankees,510,87,132,7,36,60,93,.259,.345,.369,.714,hitter
Greg Golson,2011,New York Yankees,11,1,2,0,0,1,2,.182,.250,.182,.432,hitter
Brian Gordon,2011,New York Yankees,1,0,0,0,0,1,1,.000,.500,.000,.500,hitter
Curtis Granderson,2011,New York Yankees,583,136,153,41,119,85,169,.262,.364,.552,.916,hitter
Derek Jeter,2011,New York Yankees,546,84,162,6,61,46,81,.297,.355,.388,.743,hitter
Andruw Jones,2011,New York Yankees,190,27,47,13,33,29,62,.247,.356,.495,.851,hitter
Aaron Laffey,2011,Seattle Mariners,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brandon Laird,2011,New York Yankees,21,3,4,0,1,3,4,.190,.292,.190,.482,hitter
Boone Logan,2011,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jeff Marquez,2011,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Russell Martin,2011,New York Yankees,417,57,99,18,65,50,81,.237,.324,.408,.732,hitter
Sergio Mitre,2011,Milwaukee Brewers,2,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Gustavo Molina,2011,New York Yankees,6,0,1,0,0,0,0,.167,.167,.333,.500,hitter
Jesus Montero,2011,New York Yankees,61,9,20,4,12,7,17,.328,.406,.590,.996,hitter
Hector Noesí,2011,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Iván Nova,2011,New York Yankees,4,0,0,0,0,0,4,.000,.000,.000,.000,hitter
Eduardo Núñez,2011,New York Yankees,309,38,82,5,30,22,37,.265,.313,.385,.698,hitter
Ramiro Pena,2011,New York Yankees,40,5,4,1,4,2,11,.100,.159,.175,.334,hitter
Lance Pendleton,2011,Houston Astros,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jorge Posada,2011,New York Yankees,344,34,81,14,44,39,76,.235,.315,.398,.713,hitter
Scott Proctor,2011,Atlanta Braves,2,0,0,0,1,0,0,.000,.000,.000,.000,hitter
Mariano Rivera,2011,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
David Robertson,2011,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Alex Rodriguez,2011,New York Yankees,373,67,103,16,62,47,80,.276,.362,.461,.823,hitter
Austin Romine,2011,New York Yankees,19,2,3,0,0,1,5,.158,.200,.158,.358,hitter
CC Sabathia,2011,New York Yankees,3,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Rafael Soriano,2011,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nick Swisher,2011,New York Yankees,526,81,137,23,85,95,125,.260,.374,.449,.823,hitter
Mark Teixeira,2011,New York Yankees,589,90,146,39,111,76,110,.248,.341,.494,.835,hitter
Raul Valdes,2011,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Cory Wade,2011,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Erick Almonte,2011,Milwaukee Brewers,29,1,3,1,3,0,4,.103,.103,.207,.310,hitter
John Axford,2011,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Yuniesky Betancourt,2011,Milwaukee Brewers,556,51,140,13,68,16,63,.252,.271,.381,.652,hitter
Brandon Boggs,2011,Milwaukee Brewers,19,4,3,2,2,3,8,.158,.273,.474,.747,hitter
Zach Braddock,2011,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ryan Braun,2011,Milwaukee Brewers,563,109,187,33,111,58,93,.332,.397,.597,.994,hitter
Brett Carroll,2011,Milwaukee Brewers,3,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Craig Counsell,2011,Milwaukee Brewers,157,19,28,1,9,20,21,.178,.280,.223,.503,hitter
Frankie De La Cruz,2011,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mark DiFelice,2011,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Tim Dillard,2011,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Marco Estrada,2011,Milwaukee Brewers,12,1,3,0,0,0,5,.250,.250,.333,.583,hitter
Eric Farris,2011,Milwaukee Brewers,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Prince Fielder,2011,Milwaukee Brewers,569,95,170,38,120,107,106,.299,.415,.566,.981,hitter
Mike Fiers,2011,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Yovani Gallardo,2011,Milwaukee Brewers,68,10,15,1,4,3,24,.221,.254,.324,.578,hitter
Mat Gamel,2011,Milwaukee Brewers,26,1,3,0,2,1,4,.115,.148,.154,.302,hitter
Carlos Gómez,2011,Milwaukee Brewers,231,37,52,8,24,15,64,.225,.276,.403,.679,hitter
Sean Green,2011,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Taylor Green,2011,Milwaukee Brewers,37,2,10,0,1,0,6,.270,.270,.351,.621,hitter
Zack Greinke,2011,Milwaukee Brewers,49,6,7,1,1,3,9,.143,.192,.204,.396,hitter
Jerry Hairston,2011,Washington Nationals,213,25,57,4,24,22,30,.268,.342,.385,.727,hitter
Corey Hart,2011,Milwaukee Brewers,492,80,140,26,63,51,114,.285,.356,.510,.866,hitter
LaTroy Hawkins,2011,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Daniel Herrera,2011,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brandon Kintzler,2011,Milwaukee Brewers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Mark Kotsay,2011,Milwaukee Brewers,233,18,63,3,31,21,27,.270,.329,.373,.702,hitter
George Kottaras,2011,Milwaukee Brewers,111,15,28,5,17,10,26,.252,.311,.459,.770,hitter
Kameron Loe,2011,Milwaukee Brewers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Felipe Lopez,2011,Tampa Bay Rays,97,8,21,2,8,4,28,.216,.248,.320,.568,hitter
Jonathan Lucroy,2011,Milwaukee Brewers,430,45,114,12,59,29,99,.265,.313,.391,.704,hitter
Martín Maldonado,2011,Milwaukee Brewers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Shaun Marcum,2011,Milwaukee Brewers,59,4,9,1,6,4,21,.153,.219,.237,.456,hitter
Mike McClendon,2011,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Casey McGehee,2011,Milwaukee Brewers,546,46,122,13,67,45,104,.223,.280,.346,.626,hitter
Sergio Mitre,2011,Milwaukee Brewers,2,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nyjer Morgan,2011,Milwaukee Brewers,378,61,115,4,37,19,70,.304,.357,.421,.778,hitter
Chris Narveson,2011,Milwaukee Brewers,49,2,8,0,5,3,19,.163,.212,.204,.416,hitter
Wil Nieves,2011,Milwaukee Brewers,50,2,7,0,0,3,12,.140,.189,.180,.369,hitter
Jeremy Reed,2011,Milwaukee Brewers,7,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Mike Rivera,2011,Milwaukee Brewers,6,0,2,0,0,0,1,.333,.333,.333,.666,hitter
Francisco Rodríguez,2011,New York Mets,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Takashi Saito,2011,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Logan Schafer,2011,Milwaukee Brewers,3,1,1,0,0,1,1,.333,.500,.333,.833,hitter
Mitch Stetter,2011,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Rickie Weeks Jr.,2011,Milwaukee Brewers,453,77,122,20,49,50,107,.269,.350,.468,.818,hitter
Josh Wilson,2011,Arizona Diamondbacks,10,3,2,0,1,0,1,.200,.200,.300,.500,hitter
Randy Wolf,2011,Milwaukee Brewers,61,2,10,0,0,0,25,.164,.177,.213,.390,hitter
Bobby Abreu,2011,Los Angeles Angels,502,54,127,8,60,78,113,.253,.353,.365,.718,hitter
Alexi Amarista,2011,Los Angeles Angels,52,2,8,0,5,2,8,.154,.182,.250,.432,hitter
Erick Aybar,2011,Los Angeles Angels,556,71,155,10,59,31,68,.279,.322,.421,.743,hitter
Trevor Bell,2011,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Peter Bourjos,2011,Los Angeles Angels,502,72,136,12,43,32,124,.271,.327,.438,.765,hitter
Russell Branyan,2011,Arizona Diamondbacks,62,4,13,1,2,7,20,.210,.290,.339,.629,hitter
Alberto Callaspo,2011,Los Angeles Angels,475,54,137,6,46,58,48,.288,.366,.375,.741,hitter
Bobby Cassevah,2011,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Tyler Chatwood,2011,Los Angeles Angels,3,1,2,0,0,0,0,.667,.667,.667,1.334,hitter
Hank Conger,2011,Los Angeles Angels,177,14,37,6,19,17,37,.209,.282,.356,.638,hitter
Scott Downs,2011,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Dan Haren,2011,Los Angeles Angels,3,0,1,0,1,0,1,.333,.333,.333,.666,hitter
Torii Hunter,2011,Los Angeles Angels,580,80,152,23,82,62,125,.262,.336,.429,.765,hitter
Maicer Izturis,2011,Los Angeles Angels,449,51,124,5,38,33,65,.276,.334,.388,.722,hitter
Howie Kendrick,2011,Los Angeles Angels,537,86,153,18,63,33,119,.285,.338,.464,.802,hitter
Michael Kohn,2011,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jeff Mathis,2011,Los Angeles Angels,247,18,43,3,22,15,75,.174,.225,.259,.484,hitter
Jeremy Moore,2011,Los Angeles Angels,8,3,1,0,0,0,2,.125,.125,.125,.250,hitter
Efren Navarro,2011,Los Angeles Angels,10,1,2,0,0,1,1,.200,.273,.300,.573,hitter
Chris Pettit,2011,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Joel Pineiro,2011,Los Angeles Angels,5,0,0,0,0,0,4,.000,.000,.000,.000,hitter
Andrew Romine,2011,Los Angeles Angels,16,2,2,0,0,1,6,.125,.176,.125,.301,hitter
Ervin Santana,2011,Los Angeles Angels,2,0,1,0,0,0,1,.500,.500,.500,1.000,hitter
Hisanori Takahashi,2011,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Rich Thompson,2011,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mike Trout,2011,Los Angeles Angels,123,20,27,5,16,9,30,.220,.281,.390,.671,hitter
Mark Trumbo,2011,Los Angeles Angels,539,65,137,29,87,25,120,.254,.291,.477,.768,hitter
Gil Velazquez,2011,Los Angeles Angels,6,0,3,0,1,0,0,.500,.429,.500,.929,hitter
Jordan Walden,2011,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jered Weaver,2011,Los Angeles Angels,4,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Vernon Wells,2011,Los Angeles Angels,505,60,110,25,66,20,86,.218,.248,.412,.660,hitter
Reggie Willits,2011,Los Angeles Angels,22,0,1,0,1,4,7,.045,.192,.091,.283,hitter
Bobby Wilson,2011,Los Angeles Angels,111,5,21,1,8,10,16,.189,.252,.288,.540,hitter
Brandon Wood,2011,Los Angeles Angels,14,1,2,0,0,0,8,.143,.143,.214,.357,hitter
Brandon Allen,2011,Arizona Diamondbacks,29,5,5,3,7,7,13,.172,.351,.483,.834,hitter
Henry Blanco,2011,Arizona Diamondbacks,100,12,25,8,12,12,21,.250,.330,.540,.870,hitter
Willie Bloomquist,2011,Arizona Diamondbacks,350,44,93,4,26,23,51,.266,.317,.340,.657,hitter
Geoff Blum,2011,Arizona Diamondbacks,49,8,11,2,10,5,9,.224,.309,.408,.717,hitter
Russell Branyan,2011,Arizona Diamondbacks,62,4,13,1,2,7,20,.210,.290,.339,.629,hitter
Yhency Brazoban,2011,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Sean Burroughs,2011,Arizona Diamondbacks,110,8,30,1,8,3,15,.273,.289,.336,.625,hitter
Alberto Castillo,2011,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Josh Collmenter,2011,Arizona Diamondbacks,40,2,6,0,1,2,16,.150,.209,.150,.359,hitter
Ryan Cook,2011,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Collin Cowgill,2011,Arizona Diamondbacks,92,8,22,1,9,8,28,.239,.300,.304,.604,hitter
Sam Demel,2011,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Stephen Drew,2011,Arizona Diamondbacks,321,44,81,5,45,30,74,.252,.317,.396,.713,hitter
Zach Duke,2011,Arizona Diamondbacks,20,3,6,2,6,1,7,.300,.333,.600,.933,hitter
Barry Enright,2011,Arizona Diamondbacks,12,1,2,1,2,2,2,.167,.286,.417,.703,hitter
Armando Galarraga,2011,Arizona Diamondbacks,15,0,0,0,1,0,7,.000,.000,.000,.000,hitter
Cole Gillespie,2011,Arizona Diamondbacks,6,2,2,1,4,1,1,.333,.429,.833,1.262,hitter
Paul Goldschmidt,2011,Arizona Diamondbacks,156,28,39,8,26,20,53,.250,.333,.474,.807,hitter
Juan Gutierrez,2011,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Robby Hammock,2011,Arizona Diamondbacks,2,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Aaron Heilman,2011,Arizona Diamondbacks,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
David Hernandez,2011,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Aaron Hill,2011,Toronto Blue Jays,396,38,89,6,45,23,53,.225,.270,.313,.583,hitter
Daniel Hudson,2011,Arizona Diamondbacks,65,5,18,1,14,3,21,.277,.309,.369,.678,hitter
Kelly Johnson,2011,Arizona Diamondbacks,430,59,90,18,49,44,132,.209,.287,.412,.699,hitter
Ian Kennedy,2011,Arizona Diamondbacks,61,3,8,0,4,4,24,.131,.197,.180,.377,hitter
Zach Kroenke,2011,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jason Marquis,2011,Washington Nationals,42,3,8,0,3,0,13,.190,.190,.214,.404,hitter
John McDonald,2011,Toronto Blue Jays,168,19,42,2,20,8,18,.250,.285,.345,.630,hitter
Kam Mickolio,2011,Arizona Diamondbacks,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Wade Miley,2011,Arizona Diamondbacks,13,1,1,0,1,2,2,.077,.200,.077,.277,hitter
Juan Miranda,2011,Arizona Diamondbacks,174,18,37,7,23,23,48,.213,.315,.402,.717,hitter
Miguel Montero,2011,Arizona Diamondbacks,493,65,139,18,86,47,97,.282,.351,.469,.820,hitter
Melvin Mora,2011,Arizona Diamondbacks,127,5,29,0,16,2,24,.228,.244,.276,.520,hitter
Xavier Nady,2011,Arizona Diamondbacks,206,26,51,4,35,10,46,.248,.287,.359,.646,hitter
Lyle Overbay,2011,Pittsburgh Pirates,352,40,80,8,37,36,77,.227,.300,.349,.649,hitter
Micah Owings,2011,Arizona Diamondbacks,19,2,4,0,1,0,8,.211,.211,.211,.422,hitter
Jarrod Parker,2011,Arizona Diamondbacks,2,0,1,0,0,0,1,.500,.500,1.000,1.500,hitter
Gerardo Parra,2011,Arizona Diamondbacks,445,55,130,8,46,43,82,.292,.357,.427,.784,hitter
Joe Paterson,2011,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Wily Mo Peña,2011,Arizona Diamondbacks,46,7,9,5,7,0,19,.196,.196,.522,.718,hitter
J.J. Putz,2011,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Cody Ransom,2011,Arizona Diamondbacks,33,3,5,1,4,3,9,.152,.243,.303,.546,hitter
Ryan Roberts,2011,Arizona Diamondbacks,482,86,120,19,65,66,98,.249,.341,.427,.768,hitter
Joe Saunders,2011,Arizona Diamondbacks,61,2,12,0,4,2,15,.197,.222,.213,.435,hitter
Bryan Shaw,2011,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Justin Upton,2011,Arizona Diamondbacks,592,105,171,31,88,59,126,.289,.369,.529,.898,hitter
Esmerling Vasquez,2011,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Josh Wilson,2011,Arizona Diamondbacks,10,3,2,0,1,0,1,.200,.200,.300,.500,hitter
Chris Young,2011,Arizona Diamondbacks,567,89,134,20,71,80,139,.236,.331,.420,.751,hitter
Brad Ziegler,2011,Oakland Athletics,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jeremy Accardo,2011,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ryan Adams,2011,Baltimore Orioles,89,9,25,0,7,6,25,.281,.333,.326,.659,hitter
Robert Andino,2011,Baltimore Orioles,457,63,120,5,36,41,83,.263,.327,.344,.671,hitter
Matt Angle,2011,Baltimore Orioles,79,12,14,1,7,12,13,.177,.293,.266,.559,hitter
Jake Arrieta,2011,Baltimore Orioles,4,0,1,0,1,0,1,.250,.250,.250,.500,hitter
Josh Bell,2011,Baltimore Orioles,61,6,10,0,6,4,25,.164,.215,.164,.379,hitter
Brad Bergesen,2011,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jason Berken,2011,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Blake Davis,2011,Baltimore Orioles,59,6,15,1,6,6,13,.254,.323,.390,.713,hitter
Chris Davis,2011,Texas Rangers,76,9,19,3,6,5,24,.250,.296,.408,.704,hitter
Pedro Florimón,2011,Baltimore Orioles,8,1,1,0,2,1,6,.125,.222,.250,.472,hitter
Jake Fox,2011,Baltimore Orioles,61,8,15,2,6,4,8,.246,.313,.443,.756,hitter
Michael Gonzalez,2011,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kevin Gregg,2011,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Vladimir Guerrero,2011,Baltimore Orioles,562,60,163,13,63,17,56,.290,.317,.416,.733,hitter
Jeremy Guthrie,2011,Baltimore Orioles,5,0,1,0,0,0,2,.200,.200,.400,.600,hitter
J.J. Hardy,2011,Baltimore Orioles,527,76,142,30,80,31,92,.269,.310,.491,.801,hitter
Kyle Hudson,2011,Baltimore Orioles,28,3,4,0,2,0,6,.143,.143,.143,.286,hitter
Cesar Izturis,2011,Baltimore Orioles,30,4,6,0,1,2,10,.200,.250,.200,.450,hitter
Chris Jakubauskas,2011,Baltimore Orioles,3,0,2,0,0,0,0,.667,.667,.667,1.334,hitter
Jim Johnson,2011,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Adam Jones,2011,Baltimore Orioles,567,68,159,25,83,29,113,.280,.319,.466,.785,hitter
Derrek Lee,2011,Baltimore Orioles,334,39,82,12,41,25,83,.246,.302,.404,.706,hitter
Nick Markakis,2011,Baltimore Orioles,641,72,182,15,73,62,75,.284,.351,.406,.757,hitter
Brian Matusz,2011,Baltimore Orioles,2,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Felix Pie,2011,Baltimore Orioles,164,15,36,0,7,10,32,.220,.264,.280,.544,hitter
Clay Rapada,2011,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nolan Reimold,2011,Baltimore Orioles,267,40,66,13,45,28,57,.247,.328,.453,.781,hitter
Jo-Jo Reyes,2011,Toronto Blue Jays,4,0,1,0,0,0,2,.250,.250,.250,.500,hitter
Mark Reynolds,2011,Baltimore Orioles,534,84,118,37,86,75,196,.221,.323,.483,.806,hitter
Brian Roberts,2011,Baltimore Orioles,163,18,36,3,19,12,21,.221,.273,.331,.604,hitter
Luke Scott,2011,Baltimore Orioles,209,24,46,9,22,24,54,.220,.301,.402,.703,hitter
Brandon Snyder,2011,Baltimore Orioles,13,2,3,0,1,3,4,.231,.412,.308,.720,hitter
Craig Tatum,2011,Baltimore Orioles,87,7,17,0,7,6,21,.195,.245,.230,.475,hitter
Koji Uehara,2011,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Pedro Viola,2011,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Wieters,2011,Baltimore Orioles,500,72,131,22,68,48,84,.262,.328,.450,.778,hitter
Alfredo Aceves,2011,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Albers,2011,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Lars Anderson,2011,Boston Red Sox,5,2,0,0,0,0,3,.000,.000,.000,.000,hitter
Mike Aviles,2011,Kansas City Royals,185,14,41,5,31,9,27,.222,.261,.395,.656,hitter
Daniel Bard,2011,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Josh Beckett,2011,Boston Red Sox,5,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Erik Bedard,2011,Seattle Mariners,5,0,1,0,0,0,1,.200,.200,.200,.400,hitter
Mike Cameron,2011,Boston Red Sox,94,9,14,3,9,8,25,.149,.212,.266,.478,hitter
Carl Crawford,2011,Boston Red Sox,506,65,129,11,56,23,104,.255,.289,.405,.694,hitter
J.D. Drew,2011,Boston Red Sox,248,23,55,4,22,33,58,.222,.315,.302,.617,hitter
Jacoby Ellsbury,2011,Boston Red Sox,660,119,212,32,105,52,98,.321,.376,.552,.928,hitter
Joey Gathright,2011,Boston Red Sox,0,1,0,0,0,1,0,.000,1.000,.000,1.000,hitter
Adrián González,2011,Boston Red Sox,630,108,213,27,117,74,119,.338,.410,.548,.958,hitter
Tommy Hottovy,2011,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jose Iglesias,2011,Boston Red Sox,6,3,2,0,0,0,2,.333,.333,.333,.666,hitter
Conor Jackson,2011,Oakland Athletics,333,30,83,4,38,30,50,.249,.315,.342,.657,hitter
Bobby Jenks,2011,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
John Lackey,2011,Boston Red Sox,3,0,1,0,1,0,1,.333,.333,.667,1.000,hitter
Ryan Lavarnway,2011,Boston Red Sox,39,5,9,2,8,4,10,.231,.302,.436,.738,hitter
Jon Lester,2011,Boston Red Sox,5,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Jed Lowrie,2011,Boston Red Sox,309,40,78,6,36,23,60,.252,.303,.382,.685,hitter
Darnell McDonald,2011,Boston Red Sox,157,26,37,6,24,14,33,.236,.303,.401,.704,hitter
Andrew Miller,2011,Boston Red Sox,4,0,0,0,0,0,4,.000,.000,.000,.000,hitter
Trever Miller,2011,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Franklin Morales,2011,Colorado Rockies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Yamaico Navarro,2011,Boston Red Sox,37,6,8,1,3,3,9,.216,.275,.351,.626,hitter
