name,year,team,AB,R,H,HR,RBI,BB,K,AVG,OBP,SLG,OPS,playerType
Nick Pivetta,2023,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ceddanne Rafaela,2023,Boston Red Sox,83,11,20,2,5,4,28,.241,.281,.386,.667,hitter
Rob Refsnyder,2023,Boston Red Sox,202,31,50,1,28,33,47,.248,.365,.317,.682,hitter
Pablo Reyes,2023,Boston Red Sox,167,27,48,2,20,14,21,.287,.339,.377,.716,hitter
John Schreiber,2023,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Tayler Scott,2023,Los Angeles Dodgers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Trevor Story,2023,Boston Red Sox,158,12,32,3,14,9,55,.203,.250,.316,.566,hitter
Raimel Tapia,2023,Boston Red Sox,87,14,23,1,10,9,19,.264,.333,.368,.701,hitter
Justin Turner,2023,Boston Red Sox,558,86,154,23,96,51,110,.276,.345,.455,.800,hitter
Luis Urías,2023,Milwaukee Brewers,55,5,8,1,5,7,15,.145,.299,.236,.535,hitter
Enmanuel Valdez,2023,Boston Red Sox,139,17,37,6,19,8,37,.266,.311,.453,.764,hitter
Alex Verdugo,2023,Boston Red Sox,546,81,144,13,54,45,93,.264,.324,.421,.745,hitter
Garrett Whitlock,2023,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Connor Wong,2023,Boston Red Sox,371,55,87,9,36,22,134,.235,.288,.385,.673,hitter
Masataka Yoshida,2023,Boston Red Sox,537,71,155,15,72,34,81,.289,.338,.445,.783,hitter
Miguel Amaya,2023,Chicago Cubs,131,17,28,5,18,12,40,.214,.329,.359,.688,hitter
Tucker Barnhart,2023,Chicago Cubs,109,6,22,1,9,12,42,.202,.285,.257,.542,hitter
Cody Bellinger,2023,Chicago Cubs,499,95,153,26,97,40,87,.307,.356,.525,.881,hitter
Alexander Canario,2023,Chicago Cubs,17,1,5,1,6,0,8,.294,.294,.647,.941,hitter
Jeimer Candelario,2023,Washington Nationals,368,57,95,16,53,36,88,.258,.342,.481,.823,hitter
Pete Crow-Armstrong,2023,Chicago Cubs,14,3,0,0,1,3,7,.000,.176,.000,.176,hitter
Michael Fulmer,2023,Chicago Cubs,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Yan Gomes,2023,Chicago Cubs,382,44,102,10,63,21,81,.267,.315,.408,.723,hitter
Ian Happ,2023,Chicago Cubs,580,86,144,21,84,99,153,.248,.360,.431,.791,hitter
Nico Hoerner,2023,Chicago Cubs,619,98,175,9,68,49,83,.283,.346,.383,.729,hitter
Eric Hosmer,2023,Chicago Cubs,94,7,22,2,14,6,25,.234,.280,.330,.610,hitter
Anthony Kay,2023,Chicago Cubs,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mark Leiter Jr.,2023,Chicago Cubs,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Luke Little,2023,Chicago Cubs,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nick Madrigal,2023,Chicago Cubs,270,34,71,2,28,10,24,.263,.311,.352,.663,hitter
Trey Mancini,2023,Chicago Cubs,235,31,55,4,28,21,78,.234,.299,.336,.635,hitter
Miles Mastrobuoni,2023,Chicago Cubs,133,24,32,1,5,13,32,.241,.308,.301,.609,hitter
Julian Merryweather,2023,Chicago Cubs,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Mervis,2023,Chicago Cubs,90,8,15,3,11,8,32,.167,.242,.289,.531,hitter
Christopher Morel,2023,Chicago Cubs,388,62,96,26,70,36,133,.247,.313,.508,.821,hitter
Edwin Ríos,2023,Chicago Cubs,28,3,2,1,2,5,16,.071,.235,.214,.449,hitter
Michael Rucker,2023,Chicago Cubs,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Drew Smyly,2023,Chicago Cubs,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Seiya Suzuki,2023,Chicago Cubs,515,75,147,20,74,59,130,.285,.357,.485,.842,hitter
Dansby Swanson,2023,Chicago Cubs,565,81,138,22,80,66,154,.244,.328,.416,.744,hitter
Mike Tauchman,2023,Chicago Cubs,337,64,85,8,48,56,86,.252,.363,.377,.740,hitter
Luis Torrens,2023,Chicago Cubs,20,1,5,0,3,1,8,.250,.318,.300,.618,hitter
Nelson Velázquez,2023,Chicago Cubs,29,8,7,3,6,3,8,.241,.313,.621,.934,hitter
Hayden Wesneski,2023,Chicago Cubs,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Patrick Wisdom,2023,Chicago Cubs,268,43,55,23,46,30,111,.205,.289,.500,.789,hitter
Jared Young,2023,Chicago Cubs,43,8,8,2,8,3,13,.186,.255,.465,.720,hitter
Harrison Bader,2023,New York Yankees,288,40,69,7,37,14,56,.240,.278,.365,.643,hitter
Jose Barrero,2023,Cincinnati Reds,133,15,29,2,17,15,44,.218,.295,.323,.618,hitter
Will Benson,2023,Cincinnati Reds,287,51,79,11,31,40,103,.275,.365,.498,.863,hitter
Curt Casali,2023,Cincinnati Reds,80,8,14,0,6,11,23,.175,.290,.200,.490,hitter
Elly De La Cruz,2023,Cincinnati Reds,388,67,91,13,44,35,144,.235,.300,.410,.710,hitter
Alexis Díaz,2023,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Daniel Duarte,2023,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Christian Encarnacion-Strand,2023,Cincinnati Reds,222,29,60,13,37,14,69,.270,.328,.477,.805,hitter
Stuart Fairchild,2023,Cincinnati Reds,219,34,50,5,28,25,69,.228,.321,.388,.709,hitter
Buck Farmer,2023,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jake Fraley,2023,Cincinnati Reds,336,41,86,15,65,37,71,.256,.339,.443,.782,hitter
TJ Friedl,2023,Cincinnati Reds,488,73,136,18,66,47,90,.279,.352,.467,.819,hitter
Ian Gibaut,2023,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
TJ Hopkins,2023,Cincinnati Reds,41,7,7,0,1,2,17,.171,.227,.171,.398,hitter
Jonathan India,2023,Cincinnati Reds,454,78,111,17,61,52,109,.244,.338,.407,.745,hitter
Derek Law,2023,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Alejo Lopez,2023,Cincinnati Reds,2,1,1,0,1,0,1,.500,.500,1.000,1.500,hitter
Luke Maile,2023,Cincinnati Reds,179,17,42,6,25,14,49,.235,.308,.391,.699,hitter
Noelvi Marte,2023,Cincinnati Reds,114,15,36,3,15,8,25,.316,.366,.456,.822,hitter
Nick Martini,2023,Cincinnati Reds,72,10,19,6,16,5,15,.264,.329,.583,.912,hitter
Matt McLain,2023,Cincinnati Reds,365,65,106,16,50,31,115,.290,.357,.507,.864,hitter
Wil Myers,2023,Cincinnati Reds,127,11,24,3,12,12,48,.189,.257,.283,.540,hitter
Kevin Newman,2023,Cincinnati Reds,225,28,57,3,28,17,34,.253,.311,.364,.675,hitter
Henry Ramos,2023,Cincinnati Reds,74,9,18,0,5,11,21,.243,.349,.311,.660,hitter
Hunter Renfroe,2023,Los Angeles Angels,459,56,111,19,56,39,113,.242,.304,.434,.738,hitter
Matt Reynolds,2023,Cincinnati Reds,5,1,1,0,0,0,3,.200,.200,.200,.400,hitter
Tony Santillan,2023,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nick Senzel,2023,Cincinnati Reds,301,49,71,13,42,26,74,.236,.297,.399,.696,hitter
Michael Siani,2023,Cincinnati Reds,0,1,0,0,0,1,0,.000,1.000,.000,1.000,hitter
Lucas Sims,2023,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Carson Spiers,2023,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Spencer Steer,2023,Cincinnati Reds,582,74,158,23,86,68,139,.271,.356,.464,.820,hitter
Tyler Stephenson,2023,Cincinnati Reds,465,59,113,13,56,47,135,.243,.317,.378,.695,hitter
Jason Vosler,2023,Cincinnati Reds,62,6,10,3,10,3,25,.161,.200,.371,.571,hitter
Joey Votto,2023,Cincinnati Reds,208,26,42,14,38,27,62,.202,.314,.433,.747,hitter
Alex Young,2023,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Gabriel Arias,2023,Cleveland Guardians,315,36,66,10,26,28,113,.210,.275,.352,.627,hitter
Josh Bell,2023,Cleveland Guardians,347,26,81,11,48,43,81,.233,.318,.383,.701,hitter
Will Brennan,2023,Cleveland Guardians,432,41,115,5,41,16,57,.266,.299,.356,.655,hitter
Kole Calhoun,2023,Cleveland Guardians,157,18,34,6,25,13,37,.217,.282,.376,.658,hitter
Zack Collins,2023,Cleveland Guardians,4,0,2,0,0,2,2,.500,.667,.500,1.167,hitter
Tyler Freeman,2023,Cleveland Guardians,153,20,37,4,18,10,30,.242,.295,.366,.661,hitter
David Fry,2023,Cleveland Guardians,101,12,24,4,15,8,30,.238,.319,.416,.735,hitter
Cam Gallagher,2023,Cleveland Guardians,143,6,18,0,7,4,46,.126,.154,.168,.322,hitter
Andrés Giménez,2023,Cleveland Guardians,557,76,140,15,62,32,112,.251,.314,.399,.713,hitter
Oscar Gonzalez,2023,Cleveland Guardians,173,15,37,2,12,5,46,.214,.239,.312,.551,hitter
Eric Haase,2023,Detroit Tigers,264,22,53,4,26,16,78,.201,.246,.284,.530,hitter
Steven Kwan,2023,Cleveland Guardians,638,93,171,5,54,70,75,.268,.340,.370,.710,hitter
Ramón Laureano,2023,Oakland Athletics,225,24,48,6,21,17,73,.213,.280,.364,.644,hitter
Bo Naylor,2023,Cleveland Guardians,198,33,47,11,32,30,53,.237,.339,.470,.809,hitter
Josh Naylor,2023,Cleveland Guardians,452,52,139,17,97,33,68,.308,.354,.489,.843,hitter
José Ramírez,2023,Cleveland Guardians,611,87,172,24,80,73,73,.282,.356,.475,.831,hitter
Brayan Rocchio,2023,Cleveland Guardians,81,9,20,0,8,4,27,.247,.279,.321,.600,hitter
Amed Rosario,2023,Cleveland Guardians,385,51,102,3,40,22,77,.265,.306,.369,.675,hitter
Myles Straw,2023,Cleveland Guardians,462,52,110,1,29,42,97,.238,.301,.297,.598,hitter
José Tena,2023,Cleveland Guardians,31,2,7,0,3,3,13,.226,.294,.290,.584,hitter
Meibrys Viloria,2023,Cleveland Guardians,3,0,0,0,0,1,0,.000,.250,.000,.250,hitter
Mike Zunino,2023,Cleveland Guardians,124,11,22,3,11,15,61,.177,.271,.306,.577,hitter
Jorge Alfaro,2023,Colorado Rockies,31,2,5,1,4,0,12,.161,.188,.387,.575,hitter
Charlie Blackmon,2023,Colorado Rockies,359,57,100,8,40,39,55,.279,.363,.440,.803,hitter
Sean Bouchard,2023,Colorado Rockies,38,11,12,4,7,4,14,.316,.372,.684,1.056,hitter
Kris Bryant,2023,Colorado Rockies,300,36,70,10,31,29,68,.233,.313,.367,.680,hitter
Harold Castro,2023,Colorado Rockies,258,24,65,1,31,9,66,.252,.275,.314,.589,hitter
C.J. Cron,2023,Colorado Rockies,208,31,54,11,32,13,50,.260,.304,.476,.780,hitter
Yonathan Daza,2023,Colorado Rockies,74,8,20,0,7,3,13,.270,.304,.351,.655,hitter
Elias Díaz,2023,Colorado Rockies,486,48,130,14,72,34,118,.267,.316,.409,.725,hitter
Brenton Doyle,2023,Colorado Rockies,399,48,81,10,48,22,151,.203,.250,.343,.593,hitter
Hunter Goodman,2023,Colorado Rockies,70,6,14,1,17,5,24,.200,.247,.386,.633,hitter
Randal Grichuk,2023,Colorado Rockies,240,40,74,8,27,18,51,.308,.365,.496,.861,hitter
Pierce Johnson,2023,Colorado Rockies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nolan Jones,2023,Colorado Rockies,367,60,109,20,62,53,126,.297,.389,.542,.931,hitter
Connor Kaiser,2023,Colorado Rockies,4,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Karl Kauffmann,2023,Colorado Rockies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Justin Lawrence,2023,Colorado Rockies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ryan McMahon,2023,Colorado Rockies,555,80,133,23,70,68,198,.240,.322,.431,.753,hitter
Elehuris Montero,2023,Colorado Rockies,284,40,69,11,39,15,111,.243,.290,.426,.716,hitter
Coco Montes,2023,Colorado Rockies,38,3,7,1,3,2,12,.184,.244,.316,.560,hitter
Mike Moustakas,2023,Colorado Rockies,115,21,31,4,17,17,34,.270,.360,.435,.795,hitter
Jurickson Profar,2023,Colorado Rockies,415,51,98,8,39,45,86,.236,.316,.364,.680,hitter
Brendan Rodgers,2023,Colorado Rockies,178,21,46,4,20,11,41,.258,.313,.388,.701,hitter
Brian Serven,2023,Colorado Rockies,23,0,3,0,1,0,10,.130,.130,.174,.304,hitter
Brent Suter,2023,Colorado Rockies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Michael Toglia,2023,Colorado Rockies,141,18,23,4,9,10,50,.163,.224,.284,.508,hitter
Ezequiel Tovar,2023,Colorado Rockies,581,79,147,15,73,25,166,.253,.287,.408,.695,hitter
Alan Trejo,2023,Colorado Rockies,207,24,48,4,26,16,51,.232,.288,.343,.631,hitter
Cole Tucker,2023,Colorado Rockies,8,2,4,0,2,1,2,.500,.600,.500,1.100,hitter
Austin Wynns,2023,San Francisco Giants,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Akil Baddoo,2023,Detroit Tigers,312,40,68,11,34,42,89,.218,.310,.372,.682,hitter
Javier Báez,2023,Detroit Tigers,510,58,113,9,59,24,125,.222,.267,.325,.592,hitter
Miguel Cabrera,2023,Detroit Tigers,334,21,86,4,34,31,74,.257,.322,.353,.675,hitter
Kerry Carpenter,2023,Detroit Tigers,418,57,116,20,64,32,115,.278,.340,.471,.811,hitter
Isan Díaz,2023,San Francisco Giants,19,0,1,0,1,2,7,.053,.143,.053,.196,hitter
Riley Greene,2023,Detroit Tigers,378,51,109,11,37,35,114,.288,.349,.447,.796,hitter
Eric Haase,2023,Detroit Tigers,264,22,53,4,26,16,78,.201,.246,.284,.530,hitter
Andy Ibáñez,2023,Detroit Tigers,356,42,94,11,41,24,69,.264,.312,.433,.745,hitter
Carson Kelly,2023,Arizona Diamondbacks,84,6,19,1,6,7,23,.226,.283,.298,.581,hitter
Ryan Kreidler,2023,Detroit Tigers,18,2,2,0,0,0,7,.111,.111,.111,.222,hitter
Alex Lange,2023,Detroit Tigers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Andre Lipcius,2023,Detroit Tigers,35,3,10,1,4,3,8,.286,.342,.400,.742,hitter
Jake Marisnick,2023,Chicago White Sox,2,1,0,0,0,0,1,.000,.000,.000,.000,hitter
Nick Maton,2023,Detroit Tigers,249,29,43,8,32,38,73,.173,.288,.305,.593,hitter
Zach McKinstry,2023,Detroit Tigers,464,60,107,9,35,44,113,.231,.302,.351,.653,hitter
Austin Meadows,2023,Detroit Tigers,21,0,5,0,2,0,3,.238,.238,.286,.524,hitter
Parker Meadows,2023,Detroit Tigers,125,19,29,3,13,17,37,.232,.331,.368,.699,hitter
Tyler Nevin,2023,Detroit Tigers,95,11,19,2,10,12,25,.200,.306,.316,.622,hitter
Jake Rogers,2023,Detroit Tigers,331,47,73,21,49,28,118,.221,.286,.444,.730,hitter
Jonathan Schoop,2023,Detroit Tigers,136,15,29,0,7,13,37,.213,.278,.272,.550,hitter
Zack Short,2023,Detroit Tigers,221,17,45,7,33,28,66,.204,.292,.339,.631,hitter
Nick Solak,2023,Atlanta Braves,0,1,0,0,0,0,0,.000,.000,.000,.000,hitter
Spencer Torkelson,2023,Detroit Tigers,606,88,141,31,94,67,171,.233,.313,.446,.759,hitter
Will Vest,2023,Detroit Tigers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Vierling,2023,Detroit Tigers,479,63,125,10,44,44,112,.261,.329,.388,.717,hitter
José Abreu,2023,Houston Astros,540,62,128,18,90,42,130,.237,.296,.383,.679,hitter
Jose Altuve,2023,Houston Astros,360,76,112,17,51,44,71,.311,.393,.522,.915,hitter
Yordan Alvarez,2023,Houston Astros,410,77,120,31,97,69,92,.293,.407,.583,.990,hitter
Rylan Bannon,2023,Houston Astros,6,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Michael Brantley,2023,Houston Astros,54,7,15,2,7,2,2,.278,.298,.426,.724,hitter
Alex Bregman,2023,Houston Astros,622,103,163,25,98,92,87,.262,.363,.441,.804,hitter
Yainer Diaz,2023,Houston Astros,355,51,100,23,60,11,74,.282,.308,.538,.846,hitter
Mauricio Dubón,2023,Houston Astros,467,76,130,10,46,19,70,.278,.309,.411,.720,hitter
Kendall Graveman,2023,Houston Astros,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
David Hensley,2023,Houston Astros,84,12,10,1,3,10,35,.119,.213,.167,.380,hitter
Corey Julks,2023,Houston Astros,298,35,73,6,33,22,75,.245,.297,.352,.649,hitter
Grae Kessinger,2023,Houston Astros,40,3,8,1,1,5,12,.200,.289,.325,.614,hitter
Bligh Madris,2023,Houston Astros,26,4,4,0,0,4,7,.154,.267,.192,.459,hitter
Martín Maldonado,2023,Houston Astros,362,33,69,15,36,30,139,.191,.258,.348,.606,hitter
Seth Martinez,2023,Houston Astros,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Phil Maton,2023,Houston Astros,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chas McCormick,2023,Houston Astros,403,59,110,22,70,40,117,.273,.353,.489,.842,hitter
Jake Meyers,2023,Houston Astros,309,42,70,10,33,26,88,.227,.296,.382,.678,hitter
Rafael Montero,2023,Houston Astros,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Héctor Neris,2023,Houston Astros,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jeremy Peña,2023,Houston Astros,577,81,152,10,52,43,129,.263,.324,.381,.705,hitter
Ryan Pressly,2023,Houston Astros,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
César Salazar,2023,Houston Astros,18,1,2,0,0,1,6,.111,.158,.111,.269,hitter
Jon Singleton,2023,Milwaukee Brewers,29,3,3,0,2,3,11,.103,.188,.138,.326,hitter
Ryne Stanek,2023,Houston Astros,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kyle Tucker,2023,Houston Astros,574,97,163,29,112,80,92,.284,.369,.517,.886,hitter
Scott Barlow,2023,Kansas City Royals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Beaty,2023,San Francisco Giants,5,1,1,0,1,0,2,.200,.200,.200,.400,hitter
Dairon Blanco,2023,Kansas City Royals,124,19,32,3,18,10,33,.258,.324,.452,.776,hitter
Jackie Bradley Jr.,2023,Kansas City Royals,105,10,14,1,6,5,29,.133,.188,.210,.398,hitter
Aroldis Chapman,2023,Kansas City Royals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Taylor Clarke,2023,Kansas City Royals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Dylan Coleman,2023,Kansas City Royals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Austin Cox,2023,Kansas City Royals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Tyler Cropley,2023,Kansas City Royals,6,0,1,0,1,0,2,.167,.143,.167,.310,hitter
Hunter Dozier,2023,Kansas City Royals,82,8,15,2,9,8,29,.183,.253,.305,.558,hitter
Matt Duffy,2023,Kansas City Royals,191,17,48,2,16,12,39,.251,.306,.325,.631,hitter
Nate Eaton,2023,Kansas City Royals,53,2,4,0,1,2,21,.075,.125,.075,.200,hitter
Freddy Fermin,2023,Kansas City Royals,217,26,61,9,32,13,50,.281,.321,.461,.782,hitter
Maikel Garcia,2023,Kansas City Royals,464,59,126,4,50,38,115,.272,.323,.358,.681,hitter
Zack Greinke,2023,Kansas City Royals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Taylor Hearn,2023,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jonathan Heasley,2023,Kansas City Royals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Carlos Hernández,2023,Kansas City Royals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kyle Isbel,2023,Kansas City Royals,292,45,70,5,34,17,59,.240,.282,.380,.662,hitter
Nick Loftin,2023,Kansas City Royals,62,10,20,0,10,4,12,.323,.368,.435,.803,hitter
Nicky Lopez,2023,Kansas City Royals,160,19,34,0,13,21,30,.213,.323,.281,.604,hitter
Michael Massey,2023,Kansas City Royals,428,42,98,15,55,24,99,.229,.274,.381,.655,hitter
James McArthur,2023,Kansas City Royals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
MJ Melendez,2023,Kansas City Royals,533,65,125,16,56,62,170,.235,.316,.398,.714,hitter
Edward Olivares,2023,Kansas City Royals,354,47,93,12,36,22,64,.263,.317,.452,.769,hitter
Vinnie Pasquantino,2023,Kansas City Royals,231,24,57,9,26,25,31,.247,.324,.437,.761,hitter
Salvador Perez,2023,Kansas City Royals,538,59,137,23,80,19,135,.255,.292,.422,.714,hitter
Logan Porter,2023,Kansas City Royals,31,4,6,1,3,5,11,.194,.324,.323,.647,hitter
Nick Pratto,2023,Kansas City Royals,306,33,71,7,35,29,138,.232,.307,.353,.660,hitter
Cole Ragans,2023,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Franmil Reyes,2023,Kansas City Royals,59,5,11,2,7,4,24,.186,.231,.288,.519,hitter
Samad Taylor,2023,Kansas City Royals,60,11,12,0,4,7,22,.200,.279,.267,.546,hitter
Nelson Velázquez,2023,Chicago Cubs,29,8,7,3,6,3,8,.241,.313,.621,.934,hitter
Drew Waters,2023,Kansas City Royals,302,40,69,8,32,27,107,.228,.300,.377,.677,hitter
Bobby Witt Jr.,2023,Kansas City Royals,641,97,177,30,96,40,121,.276,.319,.495,.814,hitter
Nick Wittgren,2023,Kansas City Royals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ryan Yarbrough,2023,Los Angeles Dodgers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Austin Barnes,2023,Los Angeles Dodgers,178,15,32,2,11,17,43,.180,.256,.242,.498,hitter
Mookie Betts,2023,Los Angeles Dodgers,584,126,179,39,107,96,107,.307,.408,.579,.987,hitter
Ryan Brasier,2023,Los Angeles Dodgers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Michael Busch,2023,Los Angeles Dodgers,72,9,12,2,7,8,27,.167,.247,.292,.539,hitter
Jonny DeLuca,2023,Los Angeles Dodgers,42,5,11,2,6,3,8,.262,.311,.429,.740,hitter
Caleb Ferguson,2023,Los Angeles Dodgers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Freddie Freeman,2023,Los Angeles Dodgers,637,131,211,29,102,72,121,.331,.410,.567,.977,hitter
Victor González,2023,Los Angeles Dodgers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brusdar Graterol,2023,Los Angeles Dodgers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Enrique Hernández,2023,Boston Red Sox,297,38,66,6,31,22,68,.222,.279,.320,.599,hitter
Yonny Hernández,2023,Los Angeles Dodgers,22,5,3,0,4,2,8,.136,.231,.182,.413,hitter
Jason Heyward,2023,Los Angeles Dodgers,334,56,90,15,40,34,64,.269,.340,.473,.813,hitter
Jake Marisnick,2023,Chicago White Sox,2,1,0,0,0,0,1,.000,.000,.000,.000,hitter
J.D. Martinez,2023,Los Angeles Dodgers,432,61,117,33,103,34,149,.271,.321,.572,.893,hitter
Shelby Miller,2023,Los Angeles Dodgers,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Max Muncy,2023,Los Angeles Dodgers,482,95,102,36,105,85,153,.212,.333,.475,.808,hitter
James Outman,2023,Los Angeles Dodgers,483,86,120,23,70,68,181,.248,.353,.437,.790,hitter
David Peralta,2023,Los Angeles Dodgers,394,47,102,7,55,20,72,.259,.294,.381,.675,hitter
Miguel Rojas,2023,Los Angeles Dodgers,385,49,91,5,31,26,48,.236,.290,.322,.612,hitter
Amed Rosario,2023,Cleveland Guardians,385,51,102,3,40,22,77,.265,.306,.369,.675,hitter
Tayler Scott,2023,Los Angeles Dodgers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Will Smith,2023,Los Angeles Dodgers,464,80,121,19,76,63,89,.261,.359,.438,.797,hitter
Chris Taylor,2023,Los Angeles Dodgers,338,51,80,15,56,41,125,.237,.326,.420,.746,hitter
Trayce Thompson,2023,Los Angeles Dodgers,71,12,11,5,14,15,37,.155,.310,.366,.676,hitter
Miguel Vargas,2023,Los Angeles Dodgers,256,36,50,7,32,38,61,.195,.305,.367,.672,hitter
Alex Vesia,2023,Los Angeles Dodgers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Luke Williams,2023,Los Angeles Dodgers,10,0,1,0,0,0,3,.100,.100,.100,.200,hitter
Kolten Wong,2023,Seattle Mariners,194,21,32,2,19,16,46,.165,.241,.227,.468,hitter
Austin Wynns,2023,San Francisco Giants,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Ryan Yarbrough,2023,Los Angeles Dodgers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
CJ Abrams,2023,Washington Nationals,563,83,138,18,64,32,118,.245,.300,.412,.712,hitter
Riley Adams,2023,Washington Nationals,143,8,39,4,21,11,45,.273,.331,.476,.807,hitter
Jake Alu,2023,Washington Nationals,159,14,36,2,16,10,42,.226,.282,.289,.571,hitter
Travis Blankenhorn,2023,Washington Nationals,31,2,5,1,1,6,6,.161,.297,.258,.555,hitter
Alex Call,2023,Washington Nationals,375,43,75,8,38,53,78,.200,.307,.307,.614,hitter
Jeimer Candelario,2023,Washington Nationals,368,57,95,16,53,36,88,.258,.342,.481,.823,hitter
Michael Chavis,2023,Washington Nationals,91,16,22,2,5,5,33,.242,.281,.341,.622,hitter
Corey Dickerson,2023,Washington Nationals,144,12,36,2,17,7,28,.250,.283,.354,.637,hitter
Jeter Downs,2023,Washington Nationals,5,4,2,0,1,4,1,.400,.667,.400,1.067,hitter
Luis García Jr.,2023,Washington Nationals,447,61,119,9,50,27,60,.266,.304,.385,.689,hitter
Stone Garrett,2023,Washington Nationals,234,40,63,9,40,26,82,.269,.343,.457,.800,hitter
Derek Hill,2023,Washington Nationals,47,3,8,0,1,3,11,.170,.220,.191,.411,hitter
Carter Kieboom,2023,Washington Nationals,87,12,18,4,11,6,27,.207,.266,.368,.634,hitter
Joey Meneses,2023,Washington Nationals,611,71,168,13,89,38,130,.275,.321,.401,.722,hitter
Drew Millas,2023,Washington Nationals,28,1,8,1,6,4,5,.286,.375,.464,.839,hitter
Victor Robles,2023,Washington Nationals,107,15,32,0,8,11,18,.299,.385,.364,.749,hitter
Keibert Ruiz,2023,Washington Nationals,523,55,136,18,67,31,58,.260,.308,.409,.717,hitter
Blake Rutherford,2023,Washington Nationals,35,4,6,0,2,1,10,.171,.194,.171,.365,hitter
Dominic Smith,2023,Washington Nationals,527,57,134,12,46,47,91,.254,.326,.366,.692,hitter
Lane Thomas,2023,Washington Nationals,628,101,168,28,86,36,176,.268,.315,.468,.783,hitter
Ildemaro Vargas,2023,Washington Nationals,262,32,66,4,31,19,20,.252,.304,.363,.667,hitter
Jacob Young,2023,Washington Nationals,107,9,27,0,12,10,22,.252,.322,.336,.658,hitter
Abraham Almonte,2023,New York Mets,15,1,1,0,0,1,8,.067,.125,.133,.258,hitter
Pete Alonso,2023,New York Mets,568,92,123,46,118,65,151,.217,.318,.504,.822,hitter
